Customer_ID,Customer_Name,Age,Gender,Annual_Income,Country,Purchase_Frequency,Loyalty_Status,Total_Spend,Customer_Satisfaction_Score
307,Eve,54,Female,140120.25788244858,UK,11,Bronze,62420.84187031715,1.675331649886822
308,Alice,23,Non-Binary,128425.44929054698,Germany,22,Silver,7912.592584663714,8.441556219835078
309,Charlie,31,Male,53967.84629569627,Australia,66,Silver,55404.4026069254,6.4725189359337
310,Alice,18,Female,32547.10946163559,USA,96,Silver,77901.64474290429,4.959290189144681
311,Charlie,33,Male,94522.94258574526,USA,97,Gold,8645.505875581297,1.5395507481162864
312,Charlie,79,Female,51472.58322234509,UK,8,Bronze,53047.64552542829,4.423534236898039
313,Bob,66,Female,129902.64248444006,Japan,40,Gold,35213.565803549165,5.90860426774758
314,David,24,Non-Binary,66044.46924021601,Japan,71,Gold,31983.500935110114,8.297666288911454
315,Bob,73,Female,75592.38022071167,Germany,17,Silver,66683.48615887901,2.911448931531127
316,Charlie,68,Non-Binary,22006.51406794606,Australia,11,Gold,20027.129609269956,3.6590244299884187
317,David,71,Male,29893.437379975992,Australia,36,Silver,9891.035138717909,6.256607229894258
318,Charlie,64,Male,109357.83324454252,Germany,91,Gold,67391.86970230512,9.51299764142507
319,Alice,49,Non-Binary,148733.96735365462,USA,44,Silver,,4.986175642715028
320,Alice,25,Male,84009.94311553647,UK,54,Bronze,37331.38752919809,3.3849065225342034
321,Alice,79,Non-Binary,81472.00798799572,Australia,41,Gold,27381.367935879844,8.903036065469436
322,Eve,42,Male,81923.06122471433,Germany,17,Gold,96268.79760066359,2.360998656702068
323,Charlie,67,Female,97064.4926934628,USA,70,Bronze,66450.10633141389,4.665659979741299
324,Eve,65,Non-Binary,22663.039342085707,UK,48,Gold,6551.408148839182,8.369624742792766
325,David,60,Female,125513.22277448085,UK,70,Gold,27761.2356851156,7.012714509199597
326,Bob,19,Male,64260.127136208524,Japan,83,Gold,37070.38509445631,7.403536908862164
327,David,43,Female,106205.03814535883,USA,27,Silver,72335.01451949803,6.4111674776852965
328,Eve,69,Non-Binary,149759.08903758676,Australia,86,Bronze,4389.071388202872,3.120226463285878
329,Bob,53,Female,,India,60,Bronze,17101.45581266502,8.3531107554372
330,David,30,Male,109960.77163234774,India,7,Bronze,45276.65731993499,9.895796764727827
331,Bob,25,Male,95010.86711719552,Germany,56,Bronze,93957.65527390713,8.000133076204055
332,Eve,52,Male,58034.37153946242,Australia,10,Silver,,5.240474674727078
333,Eve,51,Male,136416.8800052407,Japan,16,Silver,99838.09688556296,4.963337559736546
334,Charlie,25,Male,69429.95224092374,Japan,8,Silver,52987.73157019191,9.306575441974132
335,Alice,77,Non-Binary,123410.33571978999,UK,34,Silver,91182.78698922486,1.025752303914743
336,Eve,19,Female,37335.95848589266,India,16,Gold,87347.1245026901,4.3954539089593645
337,Charlie,47,Male,58102.843816692955,UK,27,Bronze,72259.5985923759,8.032889057468854
338,Charlie,48,Female,44536.99643603075,Japan,83,Silver,32221.17092899079,9.50744777549456
339,Bob,36,Female,50132.479371524154,USA,73,Silver,,1.8154970002458557
340,Charlie,24,Non-Binary,47365.06685476724,Japan,87,Gold,31587.377499054553,3.7553667657131182
341,David,67,Male,114868.79621771771,Australia,13,Bronze,91765.4985285183,2.4783494311376293
342,David,56,Male,130214.5971223411,UK,41,Gold,75421.16221265211,2.2086810534905505
343,Bob,67,Non-Binary,51925.72738455872,UK,68,Bronze,62928.764933662525,9.85837846767275
344,David,53,Non-Binary,84835.98354200972,Japan,74,Silver,38550.35650773494,1.270794157989576
345,David,56,Non-Binary,94620.04625932753,USA,2,Silver,76061.84157888273,5.3096254980042215
346,Eve,37,Non-Binary,130986.8110435635,Australia,84,Silver,,5.586685246080988
347,Charlie,21,Male,133823.5497689282,India,98,Silver,69360.893527981,8.260210051504187
348,Eve,77,Female,97959.97766488379,USA,73,Silver,96520.22638394851,2.720395585103728
349,David,78,Male,93950.88353918259,India,70,Bronze,3601.461401471857,5.389852279832079
350,Bob,71,Non-Binary,37222.048623812865,Japan,65,Bronze,28680.527473220773,5.077256606576372
351,Alice,73,Female,30053.662952302482,USA,47,Silver,42199.331911529145,7.969047421213697
352,Alice,58,Female,29021.058917624687,Germany,78,Bronze,36587.460950223394,7.291483692691127
353,Alice,58,Non-Binary,76847.5160818015,India,79,Gold,76517.48297946822,4.905776424943563
354,Bob,71,Non-Binary,36075.26320296801,India,37,Bronze,85569.36123345973,7.189003551616939
355,Eve,69,Female,60262.49703871046,UK,29,Gold,1368.3083801274101,2.379588453021718
356,Charlie,19,Non-Binary,27918.707682323184,Japan,78,Silver,82539.14719576032,4.916204150161484
357,Eve,74,Non-Binary,80560.91882076644,UK,68,Gold,13728.334450396318,5.4948507229685335
358,David,24,Non-Binary,58732.04691462027,Australia,19,Bronze,68021.43070419824,7.005677393905068
359,Alice,43,Female,62778.453648823444,UK,61,Gold,65686.14691575675,8.835754695903557
360,David,45,Female,34927.098179404864,Australia,35,Silver,14156.846526103103,7.323602557624642
361,David,21,Female,,India,44,Bronze,70201.74585617027,1.9694554813463219
362,Bob,43,Male,21003.452633197045,Australia,2,Gold,67089.65803601673,6.606415463077673
363,Eve,45,Male,100823.95272793157,India,99,Gold,54314.50959225747,8.07905662803326
364,Charlie,51,Non-Binary,,Australia,18,Bronze,51462.91887662439,1.1321580403188671
365,Bob,63,Male,44715.585517834275,Australia,97,Gold,4272.864562718232,7.725052044806221
366,David,49,Non-Binary,91251.03633954217,Australia,12,Bronze,98925.79265475566,4.389852469621769
367,Bob,53,Non-Binary,22267.059023112153,India,99,Gold,21300.45622818741,3.842185523086526
368,Eve,54,Non-Binary,87261.8141840461,Japan,70,Silver,91065.06689324931,9.365257866999677
369,David,46,Male,93442.90718011215,UK,12,Silver,93494.6194730016,8.580353977366972
370,David,28,Male,128518.67217644768,India,14,Silver,11089.667023632379,3.6858982556924667
371,Bob,54,Non-Binary,23770.99810573812,India,57,Bronze,14458.919058101736,2.119711729665406
372,Alice,73,Non-Binary,69041.5996782572,UK,74,Bronze,18211.468744831418,5.468261487945758
373,Bob,64,Non-Binary,38636.09521072428,Japan,96,Gold,12712.16605509909,3.054349287147481
374,David,51,Non-Binary,47466.899081585856,India,32,Bronze,72979.33156341089,8.459721937324627
375,Alice,74,Female,144915.73059194803,India,95,Bronze,52929.80440337066,2.016436760791335
376,Bob,36,Male,103860.24020735789,UK,86,Gold,58379.71666120642,6.800294712033136
377,Bob,74,Female,44305.21236959323,Germany,55,Silver,12426.394347028527,3.938637169903326
378,Alice,67,Male,40496.02989355047,USA,99,Bronze,85598.07971097463,3.682583082102606
379,David,28,Female,75843.52695045012,UK,80,Bronze,181390.26793341184,9.470204260395436
380,Charlie,52,Male,126240.0869320023,USA,58,Bronze,19114.42296667319,1.5755142470267884
381,Eve,44,Male,27998.290762176126,UK,9,Silver,69731.589487667,6.609825534729071
382,Alice,62,Non-Binary,139781.2074544449,Germany,57,Silver,25837.817226777483,6.036569463820558
383,Alice,19,Male,132528.77711411068,USA,16,Gold,78860.48800609076,4.471606046997058
384,David,38,Male,59051.12238942674,India,85,Gold,78605.65352943871,8.973254123398407
385,Bob,33,Non-Binary,124541.28676052664,Japan,28,Silver,27674.564283484444,4.722991791269522
386,Eve,33,Female,84695.05726089429,Germany,9,Silver,52302.69267074883,6.806253753504585
387,David,44,Male,64453.697510916114,Japan,58,Gold,16742.864002506707,8.719940617162191
388,Charlie,62,Male,147327.045048154,USA,64,Silver,78482.06529972753,8.308436409594751
389,Alice,38,Male,23088.62409755569,Germany,36,Silver,67862.75069560242,6.641186095693249
390,Bob,77,Non-Binary,136820.43842850876,Australia,18,Bronze,68753.90259234878,6.722586295175361
391,Eve,56,Male,30360.628247093417,UK,63,Gold,,6.149007216333728
392,Eve,60,Female,132036.08107156382,UK,96,Bronze,45620.716411727895,5.326276900876822
393,Alice,24,Non-Binary,53175.36028486394,Japan,81,Silver,44951.012502007405,6.334521421575328
394,David,25,Male,58963.84842272534,Australia,88,Gold,23189.039569484074,8.995381498857885
395,Charlie,29,Non-Binary,35357.97837042983,Japan,23,Bronze,59086.03676792493,4.292395045775749
396,Alice,69,Non-Binary,32437.431381316375,Japan,80,Silver,90396.8022458851,2.5793342375181494
397,Charlie,62,Non-Binary,131454.16678201122,Germany,48,Silver,72558.90756316409,3.7481944999518317
398,Alice,37,Non-Binary,61621.96886024969,Germany,1,Gold,51498.07054633726,6.977093147676858
399,Alice,52,Female,84733.3100268906,USA,92,Bronze,40126.79994569407,3.797112203618011
400,Alice,55,Non-Binary,137357.55878453067,UK,75,Gold,27785.466628077804,8.976206806971568
401,Bob,72,Male,84743.03811383483,Japan,3,Silver,62254.9171010269,2.678180138990224
402,Charlie,68,Male,69100.97868565601,USA,12,Gold,48805.70852696666,2.6357257558568716
403,Alice,65,Female,85133.72347935979,Japan,78,Gold,63422.384488901545,8.728723857466475
404,David,43,Female,110668.30750403713,Australia,10,Gold,91293.12683166683,4.043281420822888
405,David,45,Non-Binary,102105.15441962858,Germany,71,Bronze,64679.10885927769,8.907732211581758
406,Alice,40,Female,92980.23571513008,India,96,Gold,33579.11838598626,1.153886873447578
407,David,41,Female,125005.93796347565,Japan,6,Silver,10483.378545408144,6.117318772854825
408,David,26,Female,24610.519983326405,Australia,41,Bronze,19155.743183690018,5.624608679378702
409,Charlie,61,Female,33518.61320389461,Australia,9,Bronze,31584.361058533184,8.937548559439595
410,Bob,78,Male,77101.35311779326,USA,10,Bronze,67659.18515423642,2.3167100020236853
411,Charlie,60,Male,85055.90992888832,Germany,50,Gold,18790.39018507563,7.873043050204499
412,Alice,69,Male,23614.95929407765,Japan,23,Bronze,44957.550255356735,5.691513407047919
413,Charlie,42,Non-Binary,108510.23853873531,Australia,28,Gold,10087.770704151526,1.7801938563491193
414,David,55,Male,25737.509428449895,Australia,90,Bronze,7278.323111804154,1.2069968916496592
415,David,58,Non-Binary,82225.64238205094,UK,72,Bronze,89471.00447016492,3.915110361390756
416,Charlie,37,Non-Binary,58148.05055373514,USA,79,Bronze,16770.115014681425,1.339260127996321
417,Eve,51,Non-Binary,76485.24314148638,India,10,Gold,46279.16757839111,2.7341620488350564
418,David,72,Female,82448.83066338419,Japan,39,Silver,50403.55810191415,1.161758479707015
419,Charlie,70,Male,131904.89336565047,Japan,58,Gold,2482.9054757712147,1.3650168485514502
420,Bob,54,Female,94112.39790929273,Japan,56,Bronze,54316.886554528646,7.19026596113449
421,Alice,62,Female,127672.03205479831,India,15,Bronze,17259.96734587773,5.651231851077832
422,Bob,43,Non-Binary,49868.917941098276,USA,89,Bronze,19108.707047869124,9.982201038854585
423,Charlie,18,Female,120637.65852599124,UK,98,Silver,70514.71281362898,5.558243846135209
424,Eve,55,Non-Binary,,Germany,99,Bronze,69933.40933767392,4.1878700496210985
425,Alice,26,Female,91008.0207555748,Australia,30,Bronze,67446.82459723737,1.3833113127131265
426,Alice,34,Non-Binary,62102.39997193393,Australia,99,Bronze,10796.648082617412,9.178318498902584
427,Alice,19,Non-Binary,29430.602540977827,UK,87,Silver,78321.5445519666,2.160736404020541
428,Eve,22,Female,100497.93073469658,Japan,25,Silver,78303.78968845273,8.929745370390446
429,Bob,74,Non-Binary,78235.35576575075,India,52,Silver,76417.2434911547,2.8908360719405435
430,Bob,23,Male,100049.27683410453,Germany,90,Gold,42352.50486241239,8.413302179657224
431,Alice,43,Non-Binary,86404.14076828072,Japan,70,Gold,24550.652163664607,4.226734372452906
432,Alice,23,Female,43839.08024440856,India,5,Silver,78330.48920007385,3.195289185405807
433,Eve,19,Female,27988.736873088936,USA,50,Bronze,66595.31992845594,5.638919994108969
434,Charlie,50,Male,126164.7433982542,India,17,Gold,30111.135821973083,9.914641489569895
435,Bob,60,Non-Binary,123576.54923072353,Germany,45,Bronze,89458.87832319441,3.8841630559132043
436,Bob,62,Female,48872.3309474591,Germany,91,Gold,26018.844118578723,3.733977657181617
437,David,28,Non-Binary,34997.46913688777,USA,13,Bronze,85352.03382556242,8.938699214196594
438,Alice,57,Non-Binary,113024.31297042164,USA,79,Silver,51168.49239634745,6.143589661056022
439,David,18,Non-Binary,131456.16027298197,Germany,90,Gold,56523.57663960489,8.610147204145601
440,Bob,66,Female,65435.89348739042,USA,34,Silver,,8.184403366467306
441,Bob,30,Male,81290.21550229602,Japan,86,Gold,81151.49606100329,1.1370709409117692
442,Bob,32,Female,141194.8485429849,Australia,7,Gold,94240.98404786993,4.9435481701813355
443,David,24,Male,122508.86042003999,UK,55,Bronze,74815.98150142282,6.351562638616605
444,Charlie,48,Male,131749.16765284416,UK,34,Gold,80929.7777923444,6.717424026456798
445,Bob,27,Non-Binary,90921.29817190272,Japan,16,Silver,86407.74984929191,5.531302185606457
446,Charlie,50,Non-Binary,65835.73131084885,Japan,12,Bronze,27087.3411396323,7.379495019481629
447,Charlie,57,Male,29562.27742432728,Japan,1,Gold,76870.14375743773,2.5579420156143957
448,David,27,Non-Binary,71657.40876833719,USA,60,Silver,37393.62541184337,2.993684061983414
449,Charlie,20,Non-Binary,50947.76690885659,UK,40,Gold,14404.716499979877,9.875645990259875
450,David,68,Female,101248.14030071786,Australia,81,Gold,81908.48760259422,5.6286402175727
451,Bob,41,Female,44050.95709443664,Germany,20,Gold,44389.90596648558,9.268918987603419
452,Bob,22,Non-Binary,86748.89527125745,UK,66,Gold,51484.0356503623,1.3859476935824655
453,David,72,Non-Binary,141400.90511752,Germany,98,Bronze,72821.60647824557,9.8290116493782
454,David,35,Male,54256.08387420032,Australia,89,Silver,95656.1275444057,3.0832723600419856
455,David,22,Male,121227.12884688728,Germany,8,Gold,64297.061340890985,9.449889986965621
456,Alice,66,Non-Binary,72525.89771202015,UK,50,Bronze,29511.205990756807,8.978745578369349
457,David,29,Female,143645.5702109111,Australia,23,Gold,37745.15267787775,5.699198919014192
458,David,33,Female,87775.99333586173,Japan,64,Silver,76491.45644666844,2.6361950239562435
459,Eve,69,Female,92636.99435180509,Japan,78,Gold,13163.841838117385,4.51784389910728
460,Eve,31,Male,62295.141536755415,Australia,53,Gold,11628.578882145064,2.4774452475459494
461,Eve,56,Male,66718.12003307283,India,4,Bronze,98919.18815965179,5.511374765939207
462,Charlie,39,Female,120173.48228854086,Germany,64,Gold,2852.5931311361173,7.735071272872964
463,Eve,56,Non-Binary,36545.106817287015,Germany,14,Bronze,61537.620852891356,5.130712336952941
464,Alice,27,Female,138800.6141253434,Australia,23,Gold,82630.34981205135,2.4606352051826383
465,David,27,Male,90395.51189064069,UK,47,Bronze,,7.436283717521942
466,David,64,Male,59508.29916760504,USA,75,Bronze,82987.48794023201,3.120090845235209
467,Charlie,26,Female,39024.24477065397,Japan,2,Silver,11953.109037130902,3.548285565107217
468,Bob,33,Male,47136.27353899332,Japan,34,Gold,6921.302270484817,1.5677041160101859
469,Eve,60,Female,136348.9687797618,Japan,15,Silver,66641.72862181251,8.398169006647304
470,David,45,Non-Binary,103559.45969649519,USA,52,Bronze,60413.11872871391,7.416381181244484
471,Alice,33,Male,40579.061154680894,USA,92,Silver,8486.114008049935,5.321317652274706
472,Charlie,60,Female,110167.32711938015,India,28,Gold,58201.76785856826,2.2407552937524535
473,Eve,65,Female,137126.23418058763,India,42,Silver,47407.082832065054,1.2716787143026986
474,David,56,Female,149980.06272731186,India,11,Silver,,9.62131768241733
475,Eve,67,Male,131213.58607853844,UK,97,Bronze,65160.95495879327,6.944865812253528
476,Bob,50,Male,91761.2206436355,Germany,60,Bronze,,3.519400709662628
477,David,33,Female,143379.4608291262,UK,58,Silver,33116.47162611575,7.9043636803439155
478,Eve,64,Female,134384.64501694276,Germany,88,Bronze,28512.932609008414,1.5246874766703409
479,David,22,Female,126148.05030247866,Japan,51,Bronze,6587.203080481696,4.6608365973068935
480,Alice,73,Non-Binary,89847.71086370348,India,9,Bronze,8106.213626268682,6.774655278411319
481,Charlie,38,Female,111478.20330034681,Germany,55,Bronze,9739.734414922965,8.708830454488702
482,Bob,68,Female,27665.698379411093,Germany,12,Silver,29194.02102403347,1.243849349272224
483,Charlie,61,Non-Binary,87738.37725116561,UK,21,Gold,46605.910861317,3.8390056538093127
484,David,40,Female,21694.52228108993,Australia,67,Gold,20448.29930226753,5.989468439446414
485,Alice,62,Non-Binary,93374.24446870077,India,58,Bronze,37032.292341503424,8.474711086716836
486,Alice,60,Female,127543.8383255467,India,10,Gold,81241.12766305885,3.5477708775140777
487,Eve,66,Non-Binary,53306.00892855882,USA,8,Bronze,89340.01868286144,8.217898685211505
488,Alice,27,Non-Binary,88968.19138224494,Japan,88,Silver,88793.69146931867,5.159129725162218
489,Bob,70,Female,50135.651659674724,India,40,Gold,40549.73250854326,7.267929800177088
490,Bob,26,Male,49670.86305213286,USA,97,Gold,,3.943813771742788
491,Bob,74,Male,89962.37484642581,Australia,19,Bronze,99629.1478273907,6.8779468899642175
492,Charlie,67,Female,39575.366371892305,India,62,Bronze,87075.94671591681,6.65026709705016
493,Eve,36,Male,55882.42158517741,India,34,Bronze,36282.13921214579,9.431214136983044
494,Bob,42,Male,91928.7695474352,India,84,Silver,65892.36084008164,9.61968647505274
495,David,70,Non-Binary,135314.90706247732,India,71,Bronze,32790.84026945078,7.790965710869063
496,Bob,31,Non-Binary,118780.70510896627,Australia,31,Gold,81442.03860335317,3.67405581288181
497,Charlie,24,Male,124578.8871376037,Australia,19,Silver,30853.00358428995,9.84567753893852
498,David,69,Female,35527.13549433987,Australia,94,Silver,80003.41492231845,2.5498740696967013
499,Bob,36,Male,51348.667730996305,Japan,62,Bronze,36009.08201004155,4.199932035473578
500,Alice,54,Male,33040.95978677626,Australia,56,Silver,93742.9699434243,5.717040867435136
501,Eve,72,Non-Binary,110275.71914457038,USA,96,Bronze,53926.52306348655,4.768718521920384
502,Bob,32,Male,,UK,21,Gold,45221.67960884732,8.718251004548343
503,Charlie,58,Non-Binary,68011.3761318114,UK,99,Bronze,76485.50616969891,2.1589278855336613
504,Eve,27,Non-Binary,42022.543639227966,India,84,Gold,92367.91021167916,1.9441047432304763
505,Alice,27,Non-Binary,48507.981782200644,Germany,33,Bronze,28706.15277400395,8.30845862065361
506,Bob,20,Male,123301.323791774,Japan,87,Gold,99516.98943447162,8.198842996780503
507,Eve,73,Non-Binary,105136.26824927582,USA,11,Silver,77281.14084620176,6.214244006960737
508,Alice,67,Male,81886.51845089972,Japan,58,Gold,,9.569721428798747
509,David,55,Non-Binary,115014.75088590028,UK,47,Silver,19130.189030148875,2.5955473417028907
